wl,99,80,60,40,20,10,5,2
300,101.0042772,83.25421444,58.53908671,42.28822761,18.44453919,12.18331586,5.96389821,0.54048291
301,100.9182551,83.25155055,58.56004971,42.19000893,18.41927489,12.14212533,5.901823385,0.443458887
302,101.0130871,83.44388937,58.63233895,42.14566249,18.43570069,12.08365742,5.83564855,0.372674976
303,100.9373464,83.41472319,58.62411692,42.0523735,18.35908931,12.01261739,5.741994723,0.257442958
304,100.9312126,83.50069224,58.59592535,42.02310949,18.32153445,11.99049502,5.608444965,0.160678998
305,100.8605233,83.55778861,58.48262721,41.97539739,18.29247246,11.99664578,5.630742286,0.136682552
306,100.7096031,83.53882461,58.38126698,41.86733908,18.16377519,11.89587327,5.541026806,0.016952081
307,100.698032,83.54513989,58.46809484,41.91389074,18.18941552,11.97341753,5.676286267,0.142341081
308,100.7402659,83.57568064,58.55072565,41.82529245,18.25070321,11.95568535,5.749487348,0.244402744
309,100.7483871,83.49972821,58.57561307,41.80855568,18.25034138,11.90776623,5.673891012,0.265687034
310,100.8296403,83.63263078,58.62120778,41.7902158,18.25074914,11.95887675,5.699911291,0.36527583
311,100.6713007,83.55664541,58.46832684,41.74111977,18.28852771,11.94234584,5.648372976,0.406223914
312,100.6593685,83.57211915,58.4819866,41.7787593,18.23101232,11.89725963,5.603924824,0.330592168
313,100.5661755,83.69821989,58.40021156,41.80731654,18.26232511,11.92513817,5.643910821,0.371510512
314,100.3683911,83.40300075,58.2903297,41.71282991,18.24559842,11.84369675,5.562361633,0.291610199
315,100.5162904,83.5257668,58.38067528,41.78268726,18.24982574,11.82437347,5.533718144,0.213986603
316,100.5645405,83.55606343,58.4087826,41.85314233,18.31064593,11.78543919,5.540185508,0.237869821
317,100.6418641,83.54511179,58.65302593,41.94123656,18.31784904,11.79498329,5.489510387,0.236114661
318,100.8301428,83.73934887,58.77331042,42.01251948,18.32220959,11.75806894,5.439598168,0.192509774
319,100.9864053,83.81141747,58.91721382,41.96911454,18.34953694,11.77204303,5.474278881,0.240508829
320,100.8230617,83.72891256,58.81325086,41.82273992,18.22997958,11.74692389,5.383659082,0.141826743
321,100.792168,83.71671701,58.76116436,41.83268266,18.1449755,11.64351918,5.261726056,-0.003097894
322,100.6682845,83.72826564,58.68519411,41.82716212,18.08459946,11.65673046,5.246929861,0.015752609
323,100.3689255,83.5570966,58.49686098,41.89150025,18.08298718,11.68478257,5.361032801,0.120680969
324,100.362843,83.37658601,58.40557702,41.91274363,18.11849734,11.71537287,5.457029508,0.2400567
325,100.2471511,83.23404027,58.3411854,41.80151473,18.12869536,11.76497116,5.567264178,0.329531149
326,100.1943651,83.08399175,58.33890699,41.75262772,18.10100029,11.77955422,5.586186909,0.317799901
327,100.4165437,83.18721341,58.49375877,41.83147581,18.11514853,11.76785494,5.464028256,0.181849726
328,100.3598947,83.38227274,58.60196204,41.82973897,18.13111611,11.80597114,5.443534844,0.160543338
329,100.6075465,83.61652688,58.67369179,41.85124691,18.04949147,11.72265696,5.398455685,0.098941209
330,100.5226113,83.71259419,58.71011961,41.8876323,18.10287641,11.77406103,5.458692392,0.124579108
331,100.404385,83.70909622,58.67859881,41.73801586,18.0172872,11.75584178,5.449751854,0.152241696
332,100.485641,83.75311462,58.82926431,41.84789508,18.09883282,11.8200917,5.504362353,0.207862015
333,100.434897,83.86138498,58.85747569,41.8993599,18.23291049,11.90152447,5.57845006,0.277748907
334,100.7425938,84.10567794,58.98534937,41.95780677,18.30589174,11.86599865,5.617000451,0.279547813
335,100.8298225,84.20812025,59.01720362,41.98220884,18.3104688,11.86423823,5.624641293,0.321585962
336,100.8015044,84.26250595,58.87127616,41.94428905,18.26900798,11.7865704,5.59714225,0.300141426
337,100.6766926,84.17838703,58.77615609,41.81679455,18.23699682,11.81170921,5.575735864,0.276167731
338,100.607058,84.22286091,58.80089456,41.8726624,18.16717883,11.82410787,5.519930526,0.289608459
339,100.4709779,84.25935977,58.83108191,41.83823139,18.15585316,11.770964,5.513041675,0.224027411
340,100.5573056,84.37309796,59.00494191,41.89075257,18.17280742,11.84820654,5.514436618,0.247472672
341,100.6898813,84.45572157,59.13228672,41.98818103,18.16662297,11.85683958,5.508055968,0.296210943
342,100.4058925,84.16264616,58.93956137,41.87052375,18.19223083,11.87784736,5.53226503,0.335373355
343,100.3450639,84.02109222,58.75402925,41.87030241,18.16980442,11.90256612,5.564269179,0.357715572
344,100.216873,83.82861334,58.54134343,41.77086685,18.11949163,11.83572916,5.611358337,0.39818363
345,99.97277129,83.54984316,58.41212621,41.78868928,18.12660707,11.83294126,5.649540124,0.450164534
346,100.170439,83.67587186,58.52498413,41.87413625,18.14363404,11.83361368,5.648372007,0.455532654
347,100.2872215,83.79190146,58.62169354,41.89920958,18.17882886,11.883532,5.683784083,0.53512242
348,100.338113,83.92374401,58.75598584,42.02711599,18.28229006,11.8991686,5.698601828,0.554903297
349,100.5300421,84.23562907,58.86081604,42.08891962,18.37400135,11.95013619,5.751720423,0.601830483
350,100.5143007,84.39861236,58.92647634,42.10796339,18.37752427,11.97580169,5.776072422,0.640076768
351,100.5112064,84.41824366,58.99157142,42.16144937,18.37995253,11.96181404,5.74681624,0.628280887
352,100.6087684,84.38696913,59.02047308,42.09285681,18.3148953,11.97042298,5.739860981,0.61523509
353,100.5767493,84.24238018,58.99728653,42.07846068,18.23215552,11.89409477,5.693443416,0.553420699
354,100.5830202,84.04777304,58.88091175,42.01479076,18.22596209,11.92960926,5.747476059,0.627892387
355,100.5741221,84.02313802,58.84449996,42.04595965,18.27406441,11.96055904,5.810998928,0.67630625
356,100.4457577,83.82831427,58.67095242,42.03397641,18.23504052,11.98134795,5.840956189,0.71970947
357,100.5618668,83.86448826,58.65925957,42.07465361,18.29872035,12.07645059,5.928405779,0.791930931
358,100.6124859,83.87963266,58.65942988,42.1541469,18.33938483,12.05165632,5.894345252,0.767132653
359,100.7125294,83.85893408,58.62997857,42.16912172,18.3076972,11.98743488,5.872056943,0.758584645
360,100.7714785,83.93775281,58.64302465,42.15087084,18.34067117,11.95110373,5.84693551,0.788382569
361,100.786681,83.95351662,58.59053991,42.16315545,18.33187823,11.92460234,5.849373737,0.8224318
362,100.8042635,84.00172365,58.64424357,42.17542338,18.34392192,11.99940891,5.948778217,0.911457222
363,100.7206945,84.04411761,58.74541957,42.16882323,18.37152321,12.06043509,5.986364093,0.92392286
364,100.762463,84.19237172,58.86087683,42.22170762,18.3701613,12.09108887,6.010909442,0.915575169
365,100.5957847,84.27693117,58.98065709,42.17815904,18.37299055,12.1261457,5.954034416,0.891982239
366,100.534936,84.40625522,59.07186066,42.16569873,18.36951552,12.09445,5.924702898,0.827244434
367,100.5570135,84.45778828,59.03739645,42.15246567,18.37012624,12.02039541,5.861798414,0.810303634
368,100.4802492,84.51997218,59.09783537,42.18202485,18.40336487,12.02129185,5.87393248,0.797982592
369,100.6577678,84.7039922,59.17376102,42.21268127,18.36134444,11.96670952,5.886835494,0.778344494
370,100.6370772,84.75727263,59.1351335,42.18558,18.26023982,11.90020683,5.76540083,0.692031109
371,100.6323256,84.88587533,59.2102344,42.18634761,18.27693561,11.95806782,5.833236853,0.693173368
372,100.5999959,84.86997576,59.18847808,42.17114867,18.24190219,11.96513104,5.7842637,0.691996677
373,100.6360737,84.81478788,59.21820193,42.21676378,18.28595218,11.93896366,5.738483934,0.672816683
374,100.7405684,84.81526954,59.28731599,42.29096626,18.36340699,11.99887812,5.756213273,0.731776004
375,100.7234066,84.73929982,59.16348291,42.31746828,18.35818445,11.95911439,5.69793854,0.730253101
376,100.6844639,84.62828826,59.07826562,42.31789454,18.39537859,11.99618799,5.79906741,0.802084453
377,100.6426378,84.53134556,59.04324516,42.32933927,18.3951197,12.04605772,5.887789894,0.861294412
378,100.4961261,84.51042128,58.96810749,42.29625715,18.41899723,12.00231972,5.941040557,0.886301167
379,100.5298676,84.52334391,59.09078187,42.31187284,18.41347284,12.05002108,6.014935465,0.956837498
380,100.5632985,84.65907552,59.18589465,42.33589323,18.41669607,12.0412518,5.98391765,0.942303597
381,100.5145032,84.75356873,59.19138636,42.30661777,18.38784691,12.05073229,5.967809769,0.958959882
382,100.4875192,84.75074763,59.18990725,42.30529071,18.34482673,12.05234578,5.963338475,0.954218338
