wavelength,UV,blue,green
538,1.64116293891831E-16,1.4875138933653E-05,0.00662063710744248
539,1.18589626235037E-16,1.27853404094302E-05,0.00661980884614500
540,7.30629585782426E-17,1.06955418852075E-05,0.00661898058484752
541,6.00291142087571E-17,9.4833413367468E-06,0.00660718614397143
542,4.6811694566462E-17,8.27114078828613E-06,0.00659539170309534
543,3.37778501969765E-17,7.05894023982546E-06,0.00658359726221926
544,2.05604305546813E-17,5.84673969136479E-06,0.00657180282134317
545,1.68338525166453E-17,5.16579410482029E-06,0.00654857837456188
546,1.31256320058903E-17,4.4848485182758E-06,0.00652535392778059
547,9.39905396785432E-18,3.80390293173131E-06,0.00650212948099931
548,5.67247592981833E-18,3.12295734518681E-06,0.00647890503421802
549,4.64445440208427E-18,2.74726322847261E-06,0.00644405511186533
550,3.59807534706923E-18,2.37156911175841E-06,0.00640920518951264
551,2.57005381933517E-18,1.9958749950442E-06,0.00637435526715995
552,1.53836078614491E-18,1.62018087833E-06,0.00633950534480726
553,1.25565486601804E-18,1.42118040088295E-06,0.00629312602519367
554,9.74784698619267E-19,1.22217992343589E-06,0.00624674670558009
555,6.92078778492399E-19,1.0237664680462E-06,0.00620036738596650
556,4.0937285836553E-19,8.24178968541783E-07,0.00615398806635292
557,3.34106996513572E-19,7.19689042330645E-07,0.00609649679317237
558,2.58841134661613E-19,6.1637316023424E-07,0.00603900551999181
559,1.82657396445606E-19,5.11883234023102E-07,0.00598151424681126
560,1.07024384048029E-19,4.07393307811964E-07,0.00592402297363071
561,8.7198254584586E-20,3.54561322649029E-07,0.00585616352552832
562,6.71885498483336E-20,3.02903381600826E-07,0.00578830407742594
563,4.73624203848909E-20,2.50071396437891E-07,0.00572044462932356
564,2.73527156486386E-20,1.97239411274957E-07,0.00565258518122117
565,2.22126080099682E-20,1.71410440750855E-07,0.00557541441961254
566,1.71459304804218E-20,1.45581470226754E-07,0.00549824365800391
567,1.20241803690324E-20,1.1857845558792E-07,0.00542107289639528
568,6.92078778492398E-21,9.27494850638189E-08,0.00534390213478664
569,5.61740334797544E-21,8.01872130361877E-08,0.00525877012558665
570,4.31401891102689E-21,6.77423454200298E-08,0.00517363811638666
571,3.01063447407834E-21,5.51800733923986E-08,0.00508850610718667
572,1.71275729531408E-21,4.26178013647674E-08,0.00500337409798667
573,1.38966481516909E-21,3.6747580791108E-08,0.00491187607245426
574,1.064736582296E-21,3.08773602174486E-08,0.00482037804692185
575,7.41644102151005E-22,2.50071396437891E-08,0.00472888002138944
576,4.16715869277916E-22,1.91369190701297E-08,0.00463738199585704
577,3.37778501969765E-22,1.64366176062464E-08,0.00454129871578179
578,2.58841134661613E-22,1.37363161423631E-08,0.00444521543570654
579,1.79169466262223E-22,1.1047755119627E-08,0.00434913215563129
580,9.98649484084522E-23,8.3474536557437E-09,0.00425304887555604
581,8.07731200362481E-23,7.14992865871718E-09,0.00415428037235437
582,6.1681291664044E-23,5.95240366169066E-09,0.00405551186915270
583,4.25894632918399E-23,4.75487866466413E-09,0.00395674336595102
584,2.34976349196358E-23,3.55735366763761E-09,0.00385797486274935
585,1.89082530993944E-23,3.04077425715558E-09,0.00375846092437995
586,1.44657314974008E-23,2.52419484667355E-09,0.00365894698601055
587,9.94977978628329E-24,1.9958749950442E-09,0.00355943304764114
588,5.43382807516578E-24,1.47929558456217E-09,0.00345991910927174
589,4.38744902015075E-24,1.25622720276312E-09,0.00336155148453805
590,3.34106996513572E-24,1.04020308565245E-09,0.00326318385980435
591,2.29469091012068E-24,8.20656836197587E-10,0.00316481623507066
592,1.23729733873707E-24,6.01110586742725E-10,0.00306644861033697
593,9.96813731356425E-25,5.1070918990837E-10,0.00297099812189299
594,7.58165876703874E-25,4.20307793074015E-10,0.00287554763344902
595,5.17682269323226E-25,3.28732352124928E-10,0.00278009714500504
596,2.77198661942579E-25,2.38330955290573E-10,0.00268464665656107
597,2.23961832827779E-25,2.01935587733884E-10,0.00259368865739461
598,1.69256401530502E-25,1.65540220177196E-10,0.00250273065822816
599,1.15101696051654E-25,1.29144852620507E-10,0.00241177265906171
600,6.1130565845615E-26,9.2162463006453E-11,0.00232081465989525
601,4.91981731129875E-26,7.7839124806724E-11,0.00223566774199190
602,3.72657803803599E-26,6.3515786606995E-11,0.00215052082408856
603,2.51498123749227E-26,4.90750439957928E-11,0.00206537390618521
604,1.32357771695761E-26,3.47517057960638E-11,0.00198022698828186
605,1.0629008295679E-26,2.92336984568239E-11,0.00190191819565050
606,8.04059694906288E-27,2.38330955290573E-11,0.00182360940301913
607,5.43382807516578E-27,1.83150881898174E-11,0.00174530061038776
608,2.82705920126868E-27,1.27970808505775E-11,0.00166699181775639
609,2.27633338283972E-27,1.07425036497967E-11,0.00159623511163543
610,1.71092154258598E-27,8.69966689016327E-12,0.00152547840551447
611,1.15285271324463E-27,6.64508968938247E-12,0.00145472169939351
612,5.94783883903281E-28,4.59051248860167E-12,0.00138396499327254
613,4.77295709305102E-28,3.85086469632058E-12,0.00132114634342661
614,3.59807534706923E-28,3.09947646289218E-12,0.00125832769358068
615,2.40483607380648E-28,2.35982867061109E-12,0.00119550904373475
616,1.23179008055278E-28,1.60844043718268E-12,0.00113269039388882
617,9.87634967715943E-29,1.33841029079435E-12,0.00107790090906064
618,7.41644102151005E-29,1.08012058555333E-12,0.00102311142423246
619,4.97488989314164E-29,8.14786615623928E-13,0.000968321939404282
620,2.51498123749227E-29,5.50626689809254E-13,0.000913532454576103
621,2.0193280009062E-29,4.59051248860167E-13,0.000866589917280232
622,1.51082449522346E-29,3.6747580791108E-13,0.000819647379984362
623,1.007828247725E-29,2.75900366961993E-13,0.000772704842688491
624,5.04832000226551E-30,1.84324926012906E-13,0.000725762305392620
625,4.0386560018124E-30,1.53799779029877E-13,0.000686259211070698
626,3.0289920013593E-30,1.22100587932116E-13,0.000646756116748776
627,2.0193280009062E-30,9.11058233031943E-14,0.000607253022426854
628,1.00048523681262E-30,5.99936542627993E-14,0.000567749928104932
629,7.98552436721998E-31,4.97794704646319E-14,0.000535103180803534
630,5.98455389359475E-31,3.95652866664645E-14,0.000502456433502135
631,3.96522589268854E-31,2.93511028682971E-14,0.000469809686200737
632,1.94589789178234E-31,1.91369190701297E-14,0.000437162938899339
633,1.55304680796968E-31,1.58495955488804E-14,0.000410673486083393
634,1.16203147688511E-31,1.25622720276312E-14,0.000384184033267448
635,7.69180393072454E-32,9.23972718293993E-15,0.000357694580451502
636,3.76329309259792E-32,5.94066322054334E-15,0.000331205127635556
637,2.99227694679737E-32,4.90750439957928E-15,0.000310104342821003
638,2.23961832827779E-32,3.87434557861522E-15,0.000289003558006450
639,1.47594519338962E-32,2.84118675765116E-15,0.000267902773191898
640,7.14107811229557E-33,1.8080279366871E-15,0.000246801988377345
641,5.6908334570993E-33,1.49103602570949E-15,0.000230307992899365
642,4.24058880190303E-33,1.17169602650242E-15,0.000213813997421385
643,2.79034414670675E-33,8.52356027295348E-16,0.000197320001943406
644,1.33642798605429E-33,5.34190072203008E-16,0.000180826006465426
645,1.064736582296E-33,4.39092498909725E-16,0.000168171830362555
646,7.91209425809612E-34,3.45168969731174E-16,0.000155517654259684
647,5.19518022051323E-34,2.50071396437891E-16,0.000142863478156813
648,2.45990865564937E-34,1.54973823144609E-16,0.000130209302053943
649,1.96425541906331E-34,1.26796764391044E-16,0.000120689266700729
650,1.45575191338056E-34,9.93241321063175E-17,0.000111169231347515
651,9.52755665882108E-35,7.14992865871718E-17,0.000101649195994302
652,4.49759418383654E-35,4.36744410680261E-17,9.21291606410878E-05
653,3.57971781978827E-35,3.58083454993225E-17,8.51021917932833E-05
654,2.66184145573999E-35,2.79422499306189E-17,7.80752229454789E-05
655,1.73111482259504E-35,1.9958749950442E-17,7.10482540976744E-05
656,8.07731200362481E-36,1.20926543817384E-17,6.40212852498699E-05
657,6.42513454833792E-36,9.88545144604247E-18,5.89357608833541E-05
658,4.75459956577006E-36,7.67824851034653E-18,5.38502365168384E-05
659,3.10242211048317E-36,5.45930513350326E-18,4.87647121503226E-05
660,1.43188712791531E-36,3.25210219780732E-18,4.36791877838069E-05
661,1.13633093869176E-36,2.65333969929406E-18,4.00729380945871E-05
662,8.40774749468219E-37,2.0545772007808E-18,3.64666884053673E-05
663,5.45218560244675E-37,1.45581470226754E-18,3.28604387161475E-05
664,2.4966237102113E-37,8.57052203754276E-19,2.92541890269277E-05
665,1.98261294634427E-37,6.98556248265472E-19,2.67462138181639E-05
666,1.46493067702105E-37,5.38886248661935E-19,2.42382386094001E-05
667,9.49084160425915E-38,3.80390293173131E-19,2.17302634006363E-05
668,4.33237643830785E-38,2.20720293569594E-19,1.92222881918725E-05
669,3.43285760154054E-38,1.79628749553978E-19,1.75144133964726E-05
670,2.53333876477324E-38,1.38537205538362E-19,1.58065386010727E-05
671,1.63749143346212E-38,9.67412350539073E-20,1.40986638056728E-05
672,7.37972596694812E-39,5.5414882215345E-20,1.23907890102729E-05
673,5.83769367534702E-39,4.49658895942312E-20,1.1251101464943E-05
674,4.31401891102689E-39,3.45168969731174E-20,1.01114139196131E-05
675,2.77198661942579E-39,2.40679043520036E-20,8.97172637428315E-06
676,1.24464034964946E-39,1.36189117308899E-20,7.83203882895324E-06
677,9.85799214987846E-40,1.10360146784797E-20,7.08660366122292E-06
678,7.26958080326233E-40,8.44137718492225E-21,6.3411684934926E-06
679,4.66281192936523E-40,5.85848013251211E-21,5.59573332576228E-06
680,2.0744005827491E-40,3.26384263895464E-21,4.85029815803195E-06
681,1.64116293891831E-40,2.64159925814674E-21,4.37321965068455E-06
682,1.20792529508753E-40,2.01935587733884E-21,3.89614114333714E-06
683,7.72851898528647E-41,1.38537205538362E-21,3.41906263598974E-06
684,3.39614254697861E-41,7.65476762805189E-22,2.94198412864233E-06
685,2.68019898302096E-41,6.18721248463703E-22,2.6438100615502E-06
686,1.98261294634427E-41,4.70791690007486E-22,2.34563599445808E-06
687,1.26299787693042E-41,3.24036175666E-22,2.04746192736595E-06
688,5.52561571157061E-42,1.76106617209783E-22,1.74928786027382E-06
689,4.36909149286978E-42,1.42059337882558E-22,1.56707037482863E-06
690,3.21256727416896E-42,1.07777249732387E-22,1.38485288938344E-06
691,2.03768552818717E-42,7.3495161582216E-23,1.20263540393825E-06
692,8.84832814942536E-43,3.93304778435181E-23,1.02041791849306E-06
693,6.99421789404785E-43,3.16991910977609E-23,9.10756122706957E-07
694,5.12175011138937E-43,2.39504999405305E-23,8.01094326920851E-07
695,3.26763985601185E-43,1.63192131947732E-23,6.91432531134746E-07
696,1.40435083699386E-43,8.61748380213204E-24,5.81770735348642E-07
697,1.40435083699386E-43,8.61748380213204E-24,5.81770735348642E-07
698,1.40435083699386E-43,8.61748380213204E-24,5.81770735348642E-07
699,1.40435083699386E-43,8.61748380213204E-24,5.81770735348642E-07
700,1.40435083699386E-43,8.61748380213204E-24,5.81770735348642E-07
